CompanyId,ProjectName,ContractNo,Name,Status,Link,Country
11387,"P100101 - Coal-Fired Generation Rehabilitation","CEA-IMPLEMENTATION SUPPORT-PP REF : 4.1","ABPS Infrastructure Advisory Private Ltd.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00006149,India
11388,"P100101 - Coal-Fired Generation Rehabilitation","PTPS - Unit 3","Energo Engineering Projects Ltd.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00006316,India
11389,"P085376 - CN-Migrant Skills Dev. and Employment",L1101,"China National Scientific Instruments & Materials Corp./ Lenovo (Beijing) Co. Ltd. Joint Venture",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00009782,China
11390,"P085376 - CN-Migrant Skills Dev. and Employment",L1102,"China National Scientific Instruments & Materials Corp./ Lenovo (Beijing) Co. Ltd. Joint Venture",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00009783,China
11391,"P085376 - CN-Migrant Skills Dev. and Employment",L1104,The Oriental Scientific Instrument Im. & Ex. (Group) Corp.,awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00009785,China
11392,"P085376 - CN-Migrant Skills Dev. and Employment",L1106,The Oriental Scientific Instrument Im. & Ex. (Group) Corp.,awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00009787,China
11393,"P085376 - CN-Migrant Skills Dev. and Employment",L1103,"China National Scientific Instruments & Materials Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00009784,China
11394,"P085376 - CN-Migrant Skills Dev. and Employment",,"China labour",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00015692,China
11395,"P085376 - CN-Migrant Skills Dev. and Employment",,"Enterprise human resource managementand Development Committee",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00015693,China
11396,"P085376 - CN-Migrant Skills Dev. and Employment",,"Hopefound Sofeware",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00015787,China
11397,"P085376 - CN-Migrant Skills Dev. and Employment",,"Training in China",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00015783,China
11398,"P085376 - CN-Migrant Skills Dev. and Employment",,"Chinese trade union education andvocational training association",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00015784,China
11399,"P085376 - CN-Migrant Skills Dev. and Employment",,"Beijing New Media Technical College",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00015785,China
11400,"P085376 - CN-Migrant Skills Dev. and Employment",,"Beijing Han Ya the TianchengEducation Technology Co. Ltd.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016196,China
11401,"P085376 - CN-Migrant Skills Dev. and Employment",,"Shanghai Jingxiang InformationTechnology Co. Ltd.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016197,China
11402,"P085376 - CN-Migrant Skills Dev. and Employment",,"Guangzhou Industry and TradeTechnicians College",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016210,China
11403,"P085376 - CN-Migrant Skills Dev. and Employment",,"Guangzhou Baiyun Institute ofBusiness and Technology",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016209,China
11404,"P085376 - CN-Migrant Skills Dev. and Employment",,"Baiyun institute of business andtechnology",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00017432,China
11405,"P085376 - CN-Migrant Skills Dev. and Employment",,"Shenyang City employment andpersonnel services Bureau",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00017434,China
11406,"P085376 - CN-Migrant Skills Dev. and Employment",,"Peking University management sciencecenter",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00017435,China
11407,"P085376 - CN-Migrant Skills Dev. and Employment",,"TheChina Association for LaborStudies",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00017436,China
11408,"P085376 - CN-Migrant Skills Dev. and Employment",,"Beijing Orient Science News EducationConsulting Co. Ltd.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00017439,China
11409,"P085376 - CN-Migrant Skills Dev. and Employment",,"School of Labor and Human Resources",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00017438,China
11410,"P085376 - CN-Migrant Skills Dev. and Employment",,"Shanghai Jingxiang InformationTechnology Co. Ltd.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00015788,China
11411,"P085376 - CN-Migrant Skills Dev. and Employment",,"Chinese Academy of Personnel Science",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00017459,China
11412,"P085376 - CN-Migrant Skills Dev. and Employment",,"Thelabor economy within the labordispatch Professional Committee of China Labor Association",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00017465,China
11413,"P085376 - CN-Migrant Skills Dev. and Employment",,"China Labor and Social SecurityInstitute of Science and Technology",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00017457,China
11414,"P085376 - CN-Migrant Skills Dev. and Employment",,"Peking University the socio-economicand cultural research center",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00017458,China
11415,"P085376 - CN-Migrant Skills Dev. and Employment",,"Chinese labor magazine",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00017461,China
11417,"P085376 - CN-Migrant Skills Dev. and Employment",,"Labor Relations Institute of RenminUniversity of China",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00017460,China
11419,"P085376 - CN-Migrant Skills Dev. and Employment",R1211,"China Educational Instrument & Equipment Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00020344,China
11420,"P085376 - CN-Migrant Skills Dev. and Employment",R1215,"Wuhan RHS Industries Co. Ltd",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00020347,China
11416,"P085376 - CN-Migrant Skills Dev. and Employment",,"Remuneration Professional Committeeof the China Association for Labour Studies",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00017456,China
11418,"P085376 - CN-Migrant Skills Dev. and Employment",,"Thelabor economy within the labordispatch Professional Committee of China Labor Association",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00017525,China
11421,"P085376 - CN-Migrant Skills Dev. and Employment",R1216,"ChinaIpprInternational Engineering Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00020348,China
11422,"P085376 - CN-Migrant Skills Dev. and Employment",R1217,"China Educational Instrument & Equipment Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00020349,China
11423,"P085376 - CN-Migrant Skills Dev. and Employment",R1210,"ChinaIpprInternational Engineering Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00020343,China
11424,"P085376 - CN-Migrant Skills Dev. and Employment",R1213,"ChinaIpprInternational Engineering Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00020345,China
11425,"P085376 - CN-Migrant Skills Dev. and Employment",R1214,"The Oriental Scientific Instrument I/E (Group) Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00020346,China
11426,"P085376 - CN-Migrant Skills Dev. and Employment",R1201,"ChinaIpprInternational Engineering Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00023565,China
11427,"P085376 - CN-Migrant Skills Dev. and Employment",R1201,"ChinaIpprInternational Engineering Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00023564,China
11428,"P085376 - CN-Migrant Skills Dev. and Employment",R1203,"Wuhan RHS Industries Co. Ltd",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00023568,China
11429,"P085376 - CN-Migrant Skills Dev. and Employment",R1202,"ChinaIpprInternational Engineering Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00023566,China
11430,"P085376 - CN-Migrant Skills Dev. and Employment",R1203,"Wuhan RHS Industries Co. Ltd",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00023567,China
11431,"P085376 - CN-Migrant Skills Dev. and Employment",R1212,"The Oriental Scientific Instrument I/E (Group) Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00023562,China
11432,"P085376 - CN-Migrant Skills Dev. and Employment",R1219,"The Oriental Scientific Instrument I/E (Group) Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00023563,China
11433,"P085376 - CN-Migrant Skills Dev. and Employment",R1208,"The Oriental Scientific Instrument I/E (Group) Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00023627,China
11434,"P085376 - CN-Migrant Skills Dev. and Employment",R1207,"ChinaIpprInternational Engineering Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00023624,China
11435,"P085376 - CN-Migrant Skills Dev. and Employment",R1204,"China Educational Instrument & Equipment Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00023621,China
11436,"P085376 - CN-Migrant Skills Dev. and Employment",R1205,"ChinaIpprInternational Engineering Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00023622,China
11437,"P085376 - CN-Migrant Skills Dev. and Employment",R1206,"ChinaIpprInternational Engineering Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00023623,China
11438,"P085376 - CN-Migrant Skills Dev. and Employment",R1217,"China Educational Instrument & Equipment Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00024082,China
11439,"P085376 - CN-Migrant Skills Dev. and Employment",R1215,"Wuhan RHS Industries Co. Ltd",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00024080,China
11440,"P085376 - CN-Migrant Skills Dev. and Employment",R1216,"ChinaIpprInternational Engineering Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00024081,China
11441,"P085376 - CN-Migrant Skills Dev. and Employment",R1211,"China Educational Instrument & Equipment Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00024077,China
11442,"P085376 - CN-Migrant Skills Dev. and Employment",R1213,"ChinaIpprInternational Engineering Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00024078,China
11443,"P085376 - CN-Migrant Skills Dev. and Employment",R1218,"Beijing Bril Sanyou Technology Development Co. Ltd.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00024083,China
11444,"P085376 - CN-Migrant Skills Dev. and Employment",R1210,"ChinaIpprInternational Engineering Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00024075,China
11445,"P085376 - CN-Migrant Skills Dev. and Employment",R1209,"ChinaIpprInternational Engineering Corp.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00024074,China
11446,"P110943 - TG-Community Dev. Project ERL (FY08)",001-08/MR/SPM/ST/PDC,"CFAO MOTORS",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00002240,Togo
11447,"P110943 - TG-Community Dev. Project ERL (FY08)","001-08/MR/SPM/ST/PDC LOT 3",STDA/STAR,awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00002238,Togo
11448,"P110943 - TG-Community Dev. Project ERL (FY08)","001-08/MR/SPM/ST/PDC LOT 3",SINOCAR,evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00002238,Togo
11449,"P110943 - TG-Community Dev. Project ERL (FY08)","001-08/MR/SPM/ST/PDC LOT 3","ITC DACIA",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00002238,Togo
11450,"P110943 - TG-Community Dev. Project ERL (FY08)","001-08/MR/SPM/ST/PDC LOT 3","CFAO MOTORS",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00002238,Togo
11451,"P110943 - TG-Community Dev. Project ERL (FY08)","001-08/MR/SPM/ST/PDC - LOT 2","CFAO MOTORS",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00002236,Togo
11452,"P110943 - TG-Community Dev. Project ERL (FY08)","001-08/MR/SPM/ST/PDC - LOT 2","IMPACT SERVICES PLUS",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00002236,Togo
11453,"P110943 - TG-Community Dev. Project ERL (FY08)","001-08/MR/SPM/ST/PDC - LOT 2",SINOCAR,rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00002236,Togo
11454,"P110943 - TG-Community Dev. Project ERL (FY08)","001-08/MR/SPM/ST/PDC - LOT 2",STDA/STAR,rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00002236,Togo
11455,"P110943 - TG-Community Dev. Project ERL (FY08)","001-08/MR/SPM/ST/PDC - LOT 2","ITC DACIA",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00002236,Togo
11456,"P110943 - TG-Community Dev. Project ERL (FY08)",001-08/MR/SPM/ST/PDC,SINOCAR,awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00002235,Togo
11457,"P110943 - TG-Community Dev. Project ERL (FY08)",001-08/MR/SPM/ST/PDC,STDA/STAR,evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00002235,Togo
11458,"P110943 - TG-Community Dev. Project ERL (FY08)",001-08/MR/SPM/ST/PDC,"CFAO MOTORS",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00002235,Togo
11459,"P110943 - TG-Community Dev. Project ERL (FY08)",001-08/MR/SPM/ST/PDC,"ITC DACIA",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00002235,Togo
11460,"P056018 - NI LAND ADMINISTRATION PROJECT","LPI N&amp;#186; PRODEP-002-2009","Geotecnologias de Nicaragua, S.A.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00002635,Nicaragua
11461,"P056018 - NI LAND ADMINISTRATION PROJECT","LPI N&amp;#186; PRODEP-002-2009","Geosatelites, S.A.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00002635,Nicaragua
11462,"P083108 - RAIL TRADE &amp; TRNSPT FACIL",AZRTTFP-S5-QCBS-2010-LS,"Baker Tilly LLC # (Azerbaijan)",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00008438,Azerbaijan
11463,"P083108 - RAIL TRADE &amp; TRNSPT FACIL",AZRTTFP-S5-QCBS-2010-LS,"Deloitte & ToucheLLC",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00008438,Azerbaijan
11464,"P083108 - RAIL TRADE &amp; TRNSPT FACIL",AZRTTFP-S5-QCBS-2010-LS,"Ernst & Young (CIS) B.V.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00008438,Azerbaijan
11465,"P083108 - RAIL TRADE &amp; TRNSPT FACIL",AZRTTFP-S5-QCBS-2010-LS,PricewaterhouseCoopers,evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00008438,Azerbaijan
11466,"P083108 - RAIL TRADE &amp; TRNSPT FACIL",AZRTTFP-S5-QCBS-2010-LS,"Moore Stephens Azerbaijan Limited",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00008438,Azerbaijan
11467,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","INSPIREDCOMPUTER TECHNOLOGYCONSULTANTS",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11468,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","Parad Blantyre Malawi",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11469,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","Business Machines Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11470,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","Gestetner Ltd",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11471,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001",Compubyte,evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11472,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","Globe Computers System Ltd",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11473,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","Planson International Corp",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11474,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","Creative Computers",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11475,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","Techno Brain Ltd",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11476,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","Corporate & Project Supply Ltd",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11477,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","Computer Systems Mw",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11478,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","ICL Malawi Ltd",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11479,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","IT Centre",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11480,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","Business Computer Services",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11481,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","Heko Technologies",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11482,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","Salephera General Trading",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11483,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","Globe Electronics Ltd",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11484,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","Click Africa",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
11485,"P105256 - MW-Ag Sector Development SIL (FY08)","019//ADP-SP/G/02/C & OE/10/001","W. L. Trading",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00009548,Malawi
